product,production_date,carton barcode,not applicable,shit
565841,5/12/2119,-77198155.56,fgh,gdsdth
565841,6/12/2119,-77200335.90,fgh,gdsdth
565841,7/12/2119,-77202516.24,fgh,gdsdth
565841,8/12/2119,-77204696.57,fgh,gdsdth
565841,9/12/2119,-77206876.91,fgh,gdsdth
565841,10/12/2119,-77209057.25,fdgh,gdsdth
565841,11/12/2119,-77211237.58,gdh,gdsdth
565841,12/12/2119,-77213417.92,gdf,gdsdth
565841,13/12/2119,-77215598.25,dsgv,gdsdth
565841,14/12/2119,-77217778.59,n hn,gdsdth
565841,15/12/2119,-77219958.93,fgh,gdsdth
565841,16/12/2119,-77222139.26,fgh,gdsdth
565841,17/12/2119,-77224319.60,fgh,gdsdth
565841,18/12/2119,-77226499.94,fgh,gdsdth
565841,19/12/2119,-77228680.27,fgh,gdsdth
565841,20/12/2119,-77230860.61,fgh,gdsdth
565841,21/12/2119,-77233040.95,fdgh,gdsdth
565841,22/12/2119,-77235221.28,gdh,gdsdth
565841,23/12/2119,-77237401.62,gdf,gdsdth
565841,24/12/2119,-77239581.95,dsgv,gdsdth
565841,25/12/2119,-77241762.29,n hn,gdsdth
565841,26/12/2119,-77243942.63,fgh,gdsdth
565841,27/12/2119,-77246122.96,fgh,gdsdth
565841,28/12/2119,-77248303.30,fgh,gdsdth
565841,29/12/2119,-77250483.64,fgh,gdsdth
565841,30/12/2119,-77252663.97,fgh,gdsdth
565841,31/12/2119,-77254844.31,fgh,gdsdth
565841,1/01/2120,-77257024.65,fdgh,gdsdth
565841,2/01/2120,-77259204.98,gdh,gdsdth
565841,3/01/2120,-77261385.32,gdf,gdsdth
565841,4/01/2120,-77263565.65,dsgv,gdsdth
565841,5/01/2120,-77265745.99,n hn,gdsdth
565841,6/01/2120,-77267926.33,fgh,gdsdth
565841,7/01/2120,-77270106.66,fgh,gdsdth
565841,8/01/2120,-77272287.00,fgh,gdsdth
565841,9/01/2120,-77274467.34,fgh,gdsdth
565841,10/01/2120,-77276647.67,fgh,gdsdth
565841,11/01/2120,-77278828.01,fgh,gdsdth
565841,12/01/2120,-77281008.35,fdgh,gdsdth
565841,13/01/2120,-77283188.68,gdh,gdsdth
565841,14/01/2120,-77285369.02,gdf,gdsdth
565841,15/01/2120,-77287549.35,dsgv,gdsdth
565841,16/01/2120,-77289729.69,n hn,gdsdth
565841,17/01/2120,-77291910.03,fgh,gdsdth
565841,18/01/2120,-77294090.36,fgh,gdsdth
565841,19/01/2120,-77296270.70,fgh,gdsdth
565841,20/01/2120,-77298451.04,fgh,gdsdth
565841,21/01/2120,-77300631.37,fgh,gdsdth
565841,22/01/2120,-77302811.71,fgh,gdsdth
565841,23/01/2120,-77304992.05,fdgh,gdsdth
565841,24/01/2120,-77307172.38,gdh,gdsdth
565841,25/01/2120,-77309352.72,gdf,gdsdth
565841,26/01/2120,-77311533.05,dsgv,gdsdth
565841,27/01/2120,-77313713.39,n hn,gdsdth
565841,28/01/2120,-77315893.73,fgh,gdsdth
565841,29/01/2120,-77318074.06,fgh,gdsdth
565841,30/01/2120,-77320254.40,fgh,gdsdth
565841,31/01/2120,-77322434.74,fgh,gdsdth
565841,1/02/2120,-77324615.07,fgh,gdsdth
565841,2/02/2120,-77326795.41,fgh,gdsdth
565841,3/02/2120,-77328975.75,fdgh,gdsdth
565841,4/02/2120,-77331156.08,gdh,gdsdth
565841,5/02/2120,-77333336.42,gdf,gdsdth
565841,6/02/2120,-77335516.75,dsgv,gdsdth
565841,7/02/2120,-77337697.09,n hn,gdsdth
565841,8/02/2120,-77339877.43,fgh,gdsdth
565841,9/02/2120,-77342057.76,fgh,gdsdth
565841,10/02/2120,-77344238.10,fgh,gdsdth
565841,11/02/2120,-77346418.44,fgh,gdsdth
565841,12/02/2120,-77348598.77,fgh,gdsdth
565841,13/02/2120,-77350779.11,fgh,gdsdth
565841,14/02/2120,-77352959.45,fdgh,gdsdth
565841,15/02/2120,-77355139.78,gdh,gdsdth
565841,16/02/2120,-77357320.12,gdf,gdsdth
565841,17/02/2120,-77359500.45,dsgv,gdsdth
565841,18/02/2120,-77361680.79,n hn,gdsdth
565841,19/02/2120,-77363861.13,fgh,gdsdth
565841,20/02/2120,-77366041.46,fgh,gdsdth
565841,21/02/2120,-77368221.80,fgh,gdsdth
565841,22/02/2120,-77370402.14,fgh,gdsdth
565841,23/02/2120,-77372582.47,fgh,gdsdth
565841,24/02/2120,-77374762.81,fgh,gdsdth
565841,25/02/2120,-77376943.15,fdgh,gdsdth
565841,26/02/2120,-77379123.48,gdh,gdsdth
565841,27/02/2120,-77381303.82,gdf,gdsdth
565841,28/02/2120,-77383484.15,dsgv,gdsdth
565841,29/02/2120,-77385664.49,n hn,gdsdth
565841,1/03/2120,-77387844.83,fgh,gdsdth
565841,2/03/2120,-77390025.16,fgh,gdsdth
565841,3/03/2120,-77392205.50,fgh,gdsdth
565841,4/03/2120,-77394385.84,fgh,gdsdth
565841,5/03/2120,-77396566.17,fgh,gdsdth
565841,6/03/2120,-77398746.51,fgh,gdsdth
565841,7/03/2120,-77400926.85,fdgh,gdsdth
565841,8/03/2120,-77403107.18,gdh,gdsdth
565841,9/03/2120,-77405287.52,gdf,gdsdth
565841,10/03/2120,-77407467.85,dsgv,gdsdth
565841,11/03/2120,-77409648.19,n hn,gdsdth
565841,12/03/2120,-77411828.53,fgh,gdsdth
565841,13/03/2120,-77414008.86,fgh,gdsdth
565841,14/03/2120,-77416189.20,fgh,gdsdth
565841,15/03/2120,-77418369.54,fgh,gdsdth
565841,16/03/2120,-77420549.87,fgh,gdsdth
565841,17/03/2120,-77422730.21,fgh,gdsdth
565841,18/03/2120,-77424910.55,fdgh,gdsdth
565841,19/03/2120,-77427090.88,gdh,gdsdth
565841,20/03/2120,-77429271.22,gdf,gdsdth
565841,21/03/2120,-77431451.55,dsgv,gdsdth
565841,22/03/2120,-77433631.89,n hn,gdsdth
565841,23/03/2120,-77435812.23,fgh,gdsdth
565841,24/03/2120,-77437992.56,fgh,gdsdth
565841,25/03/2120,-77440172.90,fgh,gdsdth
565841,26/03/2120,-77442353.24,fgh,gdsdth
565841,27/03/2120,-77444533.57,fgh,gdsdth
565841,28/03/2120,-77446713.91,fgh,gdsdth
565841,29/03/2120,-77448894.25,fdgh,gdsdth
565841,30/03/2120,-77451074.58,gdh,gdsdth
565841,31/03/2120,-77453254.92,gdf,gdsdth
565841,1/04/2120,-77455435.25,dsgv,gdsdth
565841,2/04/2120,-77457615.59,n hn,gdsdth
565841,3/04/2120,-77459795.93,fgh,gdsdth
565841,4/04/2120,-77461976.26,fgh,gdsdth
565841,5/04/2120,-77464156.60,fgh,gdsdth
565841,6/04/2120,-77466336.94,fgh,gdsdth
565841,7/04/2120,-77468517.27,fgh,gdsdth
565841,8/04/2120,-77470697.61,fgh,gdsdth
565841,9/04/2120,-77472877.95,fdgh,gdsdth
565841,10/04/2120,-77475058.28,gdh,gdsdth
565841,11/04/2120,-77477238.62,gdf,gdsdth
565841,12/04/2120,-77479418.95,dsgv,gdsdth
565841,13/04/2120,-77481599.29,n hn,gdsdth
565841,14/04/2120,-77483779.63,fgh,gdsdth
565841,15/04/2120,-77485959.96,fgh,gdsdth
565841,16/04/2120,-77488140.30,fgh,gdsdth
565841,17/04/2120,-77490320.64,fgh,gdsdth
565841,18/04/2120,-77492500.97,fgh,gdsdth
565841,19/04/2120,-77494681.31,fgh,gdsdth
565841,20/04/2120,-77496861.65,fdgh,gdsdth
565841,21/04/2120,-77499041.98,gdh,gdsdth
565841,22/04/2120,-77501222.32,gdf,gdsdth
565841,23/04/2120,-77503402.65,dsgv,gdsdth
565841,24/04/2120,-77505582.99,n hn,gdsdth
565841,25/04/2120,-77507763.33,fgh,gdsdth
565841,26/04/2120,-77509943.66,fgh,gdsdth
565841,27/04/2120,-77512124.00,fgh,gdsdth
565841,28/04/2120,-77514304.34,fgh,gdsdth
565841,29/04/2120,-77516484.67,fgh,gdsdth
565841,30/04/2120,-77518665.01,fgh,gdsdth
565841,1/05/2120,-77520845.35,fdgh,gdsdth
565841,2/05/2120,-77523025.68,gdh,gdsdth
565841,3/05/2120,-77525206.02,gdf,gdsdth
565841,4/05/2120,-77527386.35,dsgv,gdsdth
565841,5/05/2120,-77529566.69,n hn,gdsdth
565841,6/05/2120,-77531747.03,fgh,gdsdth
565841,7/05/2120,-77533927.36,fgh,gdsdth
565841,8/05/2120,-77536107.70,fgh,gdsdth
565841,9/05/2120,-77538288.04,fgh,gdsdth
565841,10/05/2120,-77540468.37,fgh,gdsdth
565841,11/05/2120,-77542648.71,fgh,gdsdth
565841,12/05/2120,-77544829.05,fdgh,gdsdth
565841,13/05/2120,-77547009.38,gdh,gdsdth
565841,14/05/2120,-77549189.72,gdf,gdsdth
565841,15/05/2120,-77551370.05,dsgv,gdsdth
565841,16/05/2120,-77553550.39,n hn,gdsdth
565841,17/05/2120,-77555730.73,fgh,gdsdth
565841,18/05/2120,-77557911.06,fgh,gdsdth
565841,19/05/2120,-77560091.40,fgh,gdsdth
565841,20/05/2120,-77562271.74,fgh,gdsdth
565841,21/05/2120,-77564452.07,fgh,gdsdth
565841,22/05/2120,-77566632.41,fgh,gdsdth
565841,23/05/2120,-77568812.75,fdgh,gdsdth
565841,24/05/2120,-77570993.08,gdh,gdsdth
565841,25/05/2120,-77573173.42,gdf,gdsdth
565841,26/05/2120,-77575353.75,dsgv,gdsdth
565841,27/05/2120,-77577534.09,n hn,gdsdth
565841,28/05/2120,-77579714.43,fgh,gdsdth
565841,29/05/2120,-77581894.76,fgh,gdsdth
565841,30/05/2120,-77584075.10,fgh,gdsdth
565841,31/05/2120,-77586255.44,fgh,gdsdth
565841,1/06/2120,-77588435.77,fgh,gdsdth
565841,2/06/2120,-77590616.11,fgh,gdsdth
565841,3/06/2120,-77592796.45,fdgh,gdsdth
565841,4/06/2120,-77594976.78,gdh,gdsdth
565841,5/06/2120,-77597157.12,gdf,gdsdth
565841,6/06/2120,-77599337.45,dsgv,gdsdth
565841,7/06/2120,-77601517.79,n hn,gdsdth
565841,8/06/2120,-77603698.13,fgh,gdsdth
565841,9/06/2120,-77605878.46,fgh,gdsdth
565841,10/06/2120,-77608058.80,fgh,gdsdth
565841,11/06/2120,-77610239.14,fgh,gdsdth
565841,12/06/2120,-77612419.47,fgh,gdsdth
565841,13/06/2120,-77614599.81,fgh,gdsdth
565841,14/06/2120,-77616780.15,fdgh,gdsdth
565841,15/06/2120,-77618960.48,gdh,gdsdth
565841,16/06/2120,-77621140.82,gdf,gdsdth
565841,17/06/2120,-77623321.15,dsgv,gdsdth
565841,18/06/2120,-77625501.49,n hn,gdsdth
565841,19/06/2120,-77627681.83,fgh,gdsdth
565841,20/06/2120,-77629862.16,fgh,gdsdth
565841,21/06/2120,-77632042.50,fgh,gdsdth
565841,22/06/2120,-77634222.84,fgh,gdsdth
565841,23/06/2120,-77636403.17,fgh,gdsdth
565841,24/06/2120,-77638583.51,fgh,gdsdth
565841,25/06/2120,-77640763.85,fdgh,gdsdth
565841,26/06/2120,-77642944.18,gdh,gdsdth
565841,27/06/2120,-77645124.52,gdf,gdsdth
565841,28/06/2120,-77647304.85,dsgv,gdsdth
565841,29/06/2120,-77649485.19,n hn,gdsdth
565841,30/06/2120,-77651665.53,fgh,gdsdth
565841,1/07/2120,-77653845.86,fgh,gdsdth
565841,2/07/2120,-77656026.20,fgh,gdsdth
565841,3/07/2120,-77658206.54,fgh,gdsdth
565841,4/07/2120,-77660386.87,fgh,gdsdth
565841,5/07/2120,-77662567.21,fgh,gdsdth
565841,6/07/2120,-77664747.55,fdgh,gdsdth
565841,7/07/2120,-77666927.88,gdh,gdsdth
565841,8/07/2120,-77669108.22,gdf,gdsdth
565841,9/07/2120,-77671288.55,dsgv,gdsdth
565841,10/07/2120,-77673468.89,n hn,gdsdth
565841,11/07/2120,-77675649.23,fgh,gdsdth
565841,12/07/2120,-77677829.56,fgh,gdsdth
565841,13/07/2120,-77680009.90,fgh,gdsdth
565841,14/07/2120,-77682190.24,fgh,gdsdth
565841,15/07/2120,-77684370.57,fgh,gdsdth
565841,16/07/2120,-77686550.91,fgh,gdsdth
565841,17/07/2120,-77688731.25,fdgh,gdsdth
565841,18/07/2120,-77690911.58,gdh,gdsdth
565841,19/07/2120,-77693091.92,gdf,gdsdth
565841,20/07/2120,-77695272.25,dsgv,gdsdth
565841,21/07/2120,-77697452.59,n hn,gdsdth
565841,22/07/2120,-77699632.93,fgh,gdsdth
565841,23/07/2120,-77701813.26,fgh,gdsdth
565841,24/07/2120,-77703993.60,fgh,gdsdth
565841,25/07/2120,-77706173.94,fgh,gdsdth
565841,26/07/2120,-77708354.27,fgh,gdsdth
565841,27/07/2120,-77710534.61,fgh,gdsdth
565841,28/07/2120,-77712714.95,fdgh,gdsdth
565841,29/07/2120,-77714895.28,gdh,gdsdth
565841,30/07/2120,-77717075.62,gdf,gdsdth
565841,31/07/2120,-77719255.95,dsgv,gdsdth
565841,1/08/2120,-77721436.29,n hn,gdsdth
565841,2/08/2120,-77723616.63,fgh,gdsdth
565841,3/08/2120,-77725796.96,fgh,gdsdth
565841,4/08/2120,-77727977.30,fgh,gdsdth
565841,5/08/2120,-77730157.64,fgh,gdsdth
565841,6/08/2120,-77732337.97,fgh,gdsdth
565841,7/08/2120,-77734518.31,fgh,gdsdth
565841,8/08/2120,-77736698.65,fdgh,gdsdth
565841,9/08/2120,-77738878.98,gdh,gdsdth
565841,10/08/2120,-77741059.32,gdf,gdsdth
565841,11/08/2120,-77743239.65,dsgv,gdsdth
565841,12/08/2120,-77745419.99,n hn,gdsdth
565841,13/08/2120,-77747600.33,fgh,gdsdth
565841,14/08/2120,-77749780.66,fgh,gdsdth
565841,15/08/2120,-77751961.00,fgh,gdsdth
565841,16/08/2120,-77754141.34,fgh,gdsdth
565841,17/08/2120,-77756321.67,fgh,gdsdth
565841,18/08/2120,-77758502.01,fgh,gdsdth
565841,19/08/2120,-77760682.35,fdgh,gdsdth
565841,20/08/2120,-77762862.68,gdh,gdsdth
565841,21/08/2120,-77765043.02,gdf,gdsdth
565841,22/08/2120,-77767223.35,dsgv,gdsdth
565841,23/08/2120,-77769403.69,n hn,gdsdth
565841,24/08/2120,-77771584.03,fgh,gdsdth
565841,25/08/2120,-77773764.36,fgh,gdsdth
565841,26/08/2120,-77775944.70,fgh,gdsdth
565841,27/08/2120,-77778125.04,fgh,gdsdth
565841,28/08/2120,-77780305.37,fgh,gdsdth
565841,29/08/2120,-77782485.71,fgh,gdsdth
565841,30/08/2120,-77784666.05,fdgh,gdsdth
565841,31/08/2120,-77786846.38,gdh,gdsdth
565841,1/09/2120,-77789026.72,gdf,gdsdth
565841,2/09/2120,-77791207.05,dsgv,gdsdth
565841,3/09/2120,-77793387.39,n hn,gdsdth
565841,4/09/2120,-77795567.73,fgh,gdsdth
565841,5/09/2120,-77797748.06,fgh,gdsdth
565841,6/09/2120,-77799928.40,fgh,gdsdth
565841,7/09/2120,-77802108.74,fgh,gdsdth
565841,8/09/2120,-77804289.07,fgh,gdsdth
565841,9/09/2120,-77806469.41,fgh,gdsdth
565841,10/09/2120,-77808649.75,fdgh,gdsdth
565841,11/09/2120,-77810830.08,gdh,gdsdth
565841,12/09/2120,-77813010.42,gdf,gdsdth
565841,13/09/2120,-77815190.75,dsgv,gdsdth
565841,14/09/2120,-77817371.09,n hn,gdsdth
565841,15/09/2120,-77819551.43,fgh,gdsdth
565841,16/09/2120,-77821731.76,fgh,gdsdth
565841,17/09/2120,-77823912.10,fgh,gdsdth
565841,18/09/2120,-77826092.44,fgh,gdsdth
565841,19/09/2120,-77828272.77,fgh,gdsdth
565841,20/09/2120,-77830453.11,fgh,gdsdth
565841,21/09/2120,-77832633.45,fdgh,gdsdth
565841,22/09/2120,-77834813.78,gdh,gdsdth
565841,23/09/2120,-77836994.12,gdf,gdsdth
565841,24/09/2120,-77839174.45,dsgv,gdsdth
565841,25/09/2120,-77841354.79,n hn,gdsdth
565841,26/09/2120,-77843535.13,fgh,gdsdth
565841,27/09/2120,-77845715.46,fgh,gdsdth
565841,28/09/2120,-77847895.80,fgh,gdsdth
565841,29/09/2120,-77850076.14,fgh,gdsdth
565841,30/09/2120,-77852256.47,fgh,gdsdth
565841,1/10/2120,-77854436.81,fgh,gdsdth
565841,2/10/2120,-77856617.15,fdgh,gdsdth
565841,3/10/2120,-77858797.48,gdh,gdsdth
565841,4/10/2120,-77860977.82,gdf,gdsdth
565841,5/10/2120,-77863158.15,dsgv,gdsdth
565841,6/10/2120,-77865338.49,n hn,gdsdth
565841,7/10/2120,-77867518.83,fgh,gdsdth
565841,8/10/2120,-77869699.16,fgh,gdsdth
565841,9/10/2120,-77871879.50,fgh,gdsdth
565841,10/10/2120,-77874059.84,fgh,gdsdth
565841,11/10/2120,-77876240.17,fgh,gdsdth
565841,12/10/2120,-77878420.51,fgh,gdsdth
565841,13/10/2120,-77880600.85,fdgh,gdsdth
565841,14/10/2120,-77882781.18,gdh,gdsdth
565841,15/10/2120,-77884961.52,gdf,gdsdth
565841,16/10/2120,-77887141.85,dsgv,gdsdth
565841,17/10/2120,-77889322.19,n hn,gdsdth
565841,18/10/2120,-77891502.53,fgh,gdsdth
565841,19/10/2120,-77893682.86,fgh,gdsdth
565841,20/10/2120,-77895863.20,fgh,gdsdth
565841,21/10/2120,-77898043.54,fgh,gdsdth
565841,22/10/2120,-77900223.87,fgh,gdsdth
565841,23/10/2120,-77902404.21,fgh,gdsdth
565841,24/10/2120,-77904584.55,fdgh,gdsdth
565841,25/10/2120,-77906764.88,gdh,gdsdth
565841,26/10/2120,-77908945.22,gdf,gdsdth
565841,27/10/2120,-77911125.55,dsgv,gdsdth
565841,28/10/2120,-77913305.89,n hn,gdsdth
565841,29/10/2120,-77915486.23,fgh,gdsdth
565841,30/10/2120,-77917666.56,fgh,gdsdth
565841,31/10/2120,-77919846.90,fgh,gdsdth
565841,1/11/2120,-77922027.24,fgh,gdsdth
565841,2/11/2120,-77924207.57,fgh,gdsdth
565841,3/11/2120,-77926387.91,fgh,gdsdth
565841,4/11/2120,-77928568.25,fdgh,gdsdth
565841,5/11/2120,-77930748.58,gdh,gdsdth
565841,6/11/2120,-77932928.92,gdf,gdsdth
565841,7/11/2120,-77935109.25,dsgv,gdsdth
565841,8/11/2120,-77937289.59,n hn,gdsdth
565841,9/11/2120,-77939469.93,fgh,gdsdth
565841,10/11/2120,-77941650.26,fgh,gdsdth
565841,11/11/2120,-77943830.60,fgh,gdsdth
565841,12/11/2120,-77946010.94,fgh,gdsdth
565841,13/11/2120,-77948191.27,fgh,gdsdth
565841,14/11/2120,-77950371.61,fgh,gdsdth
565841,15/11/2120,-77952551.95,fdgh,gdsdth
565841,16/11/2120,-77954732.28,gdh,gdsdth
565841,17/11/2120,-77956912.62,gdf,gdsdth
565841,18/11/2120,-77959092.95,dsgv,gdsdth
565841,19/11/2120,-77961273.29,n hn,gdsdth
565841,20/11/2120,-77963453.63,fgh,gdsdth
565841,21/11/2120,-77965633.96,fgh,gdsdth
565841,22/11/2120,-77967814.30,fgh,gdsdth
565841,23/11/2120,-77969994.64,fgh,gdsdth
565841,24/11/2120,-77972174.97,fgh,gdsdth
565841,25/11/2120,-77974355.31,fgh,gdsdth
565841,26/11/2120,-77976535.65,fdgh,gdsdth
565841,27/11/2120,-77978715.98,gdh,gdsdth
565841,28/11/2120,-77980896.32,gdf,gdsdth
565841,29/11/2120,-77983076.65,dsgv,gdsdth
565841,30/11/2120,-77985256.99,n hn,gdsdth
565841,1/12/2120,-77987437.33,fgh,gdsdth
565841,2/12/2120,-77989617.66,fgh,gdsdth
565841,3/12/2120,-77991798.00,fgh,gdsdth
565841,4/12/2120,-77993978.34,fgh,gdsdth
565841,5/12/2120,-77996158.67,fgh,gdsdth
565841,6/12/2120,-77998339.01,fgh,gdsdth
565841,7/12/2120,-78000519.35,fdgh,gdsdth
565841,8/12/2120,-78002699.68,gdh,gdsdth
565841,9/12/2120,-78004880.02,gdf,gdsdth
565841,10/12/2120,-78007060.35,dsgv,gdsdth
565841,11/12/2120,-78009240.69,n hn,gdsdth
565841,12/12/2120,-78011421.03,fgh,gdsdth
565841,13/12/2120,-78013601.36,fgh,gdsdth
565841,14/12/2120,-78015781.70,fgh,gdsdth
565841,15/12/2120,-78017962.04,fgh,gdsdth
565841,16/12/2120,-78020142.37,fgh,gdsdth
565841,17/12/2120,-78022322.71,fgh,gdsdth
565841,18/12/2120,-78024503.05,fdgh,gdsdth
565841,19/12/2120,-78026683.38,gdh,gdsdth
565841,20/12/2120,-78028863.72,gdf,gdsdth
565841,21/12/2120,-78031044.05,dsgv,gdsdth
565841,22/12/2120,-78033224.39,n hn,gdsdth
565841,23/12/2120,-78035404.73,fgh,gdsdth
565841,24/12/2120,-78037585.06,fgh,gdsdth
565841,25/12/2120,-78039765.40,fgh,gdsdth
565841,26/12/2120,-78041945.74,fgh,gdsdth
565841,27/12/2120,-78044126.07,fgh,gdsdth
565841,28/12/2120,-78046306.41,fgh,gdsdth
565841,29/12/2120,-78048486.75,fdgh,gdsdth
565841,30/12/2120,-78050667.08,gdh,gdsdth
565841,31/12/2120,-78052847.42,gdf,gdsdth
565841,1/01/2121,-78055027.75,dsgv,gdsdth
565841,2/01/2121,-78057208.09,n hn,gdsdth
565841,3/01/2121,-78059388.43,fgh,gdsdth
565841,4/01/2121,-78061568.76,fgh,gdsdth
565841,5/01/2121,-78063749.10,fgh,gdsdth
565841,6/01/2121,-78065929.44,fgh,gdsdth
565841,7/01/2121,-78068109.77,fgh,gdsdth
565841,8/01/2121,-78070290.11,fgh,gdsdth
565841,9/01/2121,-78072470.45,fdgh,gdsdth
565841,10/01/2121,-78074650.78,gdh,gdsdth
565841,11/01/2121,-78076831.12,gdf,gdsdth
565841,12/01/2121,-78079011.45,dsgv,gdsdth
565841,13/01/2121,-78081191.79,n hn,gdsdth
565841,14/01/2121,-78083372.13,fgh,gdsdth
565841,15/01/2121,-78085552.46,fgh,gdsdth
565841,16/01/2121,-78087732.80,fgh,gdsdth
565841,17/01/2121,-78089913.14,fgh,gdsdth
565841,18/01/2121,-78092093.47,fgh,gdsdth
565841,19/01/2121,-78094273.81,fgh,gdsdth
565841,20/01/2121,-78096454.15,fdgh,gdsdth
565841,21/01/2121,-78098634.48,gdh,gdsdth
565841,22/01/2121,-78100814.82,gdf,gdsdth
565841,23/01/2121,-78102995.15,dsgv,gdsdth
565841,24/01/2121,-78105175.49,n hn,gdsdth
565841,25/01/2121,-78107355.83,fgh,gdsdth
565841,26/01/2121,-78109536.16,fgh,gdsdth
565841,27/01/2121,-78111716.50,fgh,gdsdth
565841,28/01/2121,-78113896.84,fgh,gdsdth
565841,29/01/2121,-78116077.17,fgh,gdsdth
565841,30/01/2121,-78118257.51,fgh,gdsdth
565841,31/01/2121,-78120437.85,fdgh,gdsdth
565841,1/02/2121,-78122618.18,gdh,gdsdth
565841,2/02/2121,-78124798.52,gdf,gdsdth
565841,3/02/2121,-78126978.85,dsgv,gdsdth
565841,4/02/2121,-78129159.19,n hn,gdsdth
565841,5/02/2121,-78131339.53,fgh,gdsdth
565841,6/02/2121,-78133519.86,fgh,gdsdth
565841,7/02/2121,-78135700.20,fgh,gdsdth
565841,8/02/2121,-78137880.54,fgh,gdsdth
565841,9/02/2121,-78140060.87,fgh,gdsdth
565841,10/02/2121,-78142241.21,fgh,gdsdth
565841,11/02/2121,-78144421.55,fdgh,gdsdth
565841,12/02/2121,-78146601.88,gdh,gdsdth
565841,13/02/2121,-78148782.22,gdf,gdsdth
565841,14/02/2121,-78150962.55,dsgv,gdsdth
565841,15/02/2121,-78153142.89,n hn,gdsdth
565841,16/02/2121,-78155323.23,fgh,gdsdth
565841,17/02/2121,-78157503.56,fgh,gdsdth
565841,18/02/2121,-78159683.90,fgh,gdsdth
565841,19/02/2121,-78161864.24,fgh,gdsdth
565841,20/02/2121,-78164044.57,fgh,gdsdth
565841,21/02/2121,-78166224.91,fgh,gdsdth
565841,22/02/2121,-78168405.25,fdgh,gdsdth
565841,23/02/2121,-78170585.58,gdh,gdsdth
565841,24/02/2121,-78172765.92,gdf,gdsdth
565841,25/02/2121,-78174946.25,dsgv,gdsdth
565841,26/02/2121,-78177126.59,n hn,gdsdth
565841,27/02/2121,-78179306.93,fgh,gdsdth
565841,28/02/2121,-78181487.26,fgh,gdsdth
565841,1/03/2121,-78183667.60,fgh,gdsdth
565841,2/03/2121,-78185847.94,fgh,gdsdth
565841,3/03/2121,-78188028.27,fgh,gdsdth
565841,4/03/2121,-78190208.61,fgh,gdsdth
565841,5/03/2121,-78192388.95,fdgh,gdsdth
565841,6/03/2121,-78194569.28,gdh,gdsdth
565841,7/03/2121,-78196749.62,gdf,gdsdth
565841,8/03/2121,-78198929.95,dsgv,gdsdth
565841,9/03/2121,-78201110.29,n hn,gdsdth
565841,10/03/2121,-78203290.63,fgh,gdsdth
565841,11/03/2121,-78205470.96,fgh,gdsdth
565841,12/03/2121,-78207651.30,fgh,gdsdth
565841,13/03/2121,-78209831.64,fgh,gdsdth
565841,14/03/2121,-78212011.97,fgh,gdsdth
565841,15/03/2121,-78214192.31,fgh,gdsdth
565841,16/03/2121,-78216372.65,fdgh,gdsdth
565841,17/03/2121,-78218552.98,gdh,gdsdth
565841,18/03/2121,-78220733.32,gdf,gdsdth
565841,19/03/2121,-78222913.65,dsgv,gdsdth
565841,20/03/2121,-78225093.99,n hn,gdsdth
565841,21/03/2121,-78227274.33,fgh,gdsdth
565841,22/03/2121,-78229454.66,fgh,gdsdth
565841,23/03/2121,-78231635.00,fgh,gdsdth
565841,24/03/2121,-78233815.34,fgh,gdsdth
565841,25/03/2121,-78235995.67,fgh,gdsdth
565841,26/03/2121,-78238176.01,fgh,gdsdth
565841,27/03/2121,-78240356.35,fdgh,gdsdth
565841,28/03/2121,-78242536.68,gdh,gdsdth
565841,29/03/2121,-78244717.02,gdf,gdsdth
565841,30/03/2121,-78246897.35,dsgv,gdsdth
565841,31/03/2121,-78249077.69,n hn,gdsdth
565841,1/04/2121,-78251258.03,fgh,gdsdth
565841,2/04/2121,-78253438.36,fgh,gdsdth
565841,3/04/2121,-78255618.70,fgh,gdsdth
565841,4/04/2121,-78257799.04,fgh,gdsdth
565841,5/04/2121,-78259979.37,fgh,gdsdth
565841,6/04/2121,-78262159.71,fgh,gdsdth
565841,7/04/2121,-78264340.05,fdgh,gdsdth
565841,8/04/2121,-78266520.38,gdh,gdsdth
565841,9/04/2121,-78268700.72,gdf,gdsdth
565841,10/04/2121,-78270881.05,dsgv,gdsdth
565841,11/04/2121,-78273061.39,n hn,gdsdth
565841,12/04/2121,-78275241.73,fgh,gdsdth
565841,13/04/2121,-78277422.06,fgh,gdsdth
565841,14/04/2121,-78279602.40,fgh,gdsdth
565841,15/04/2121,-78281782.74,fgh,gdsdth
565841,16/04/2121,-78283963.07,fgh,gdsdth
565841,17/04/2121,-78286143.41,fgh,gdsdth
565841,18/04/2121,-78288323.75,fdgh,gdsdth
565841,19/04/2121,-78290504.08,gdh,gdsdth
565841,20/04/2121,-78292684.42,gdf,gdsdth
565841,21/04/2121,-78294864.75,dsgv,gdsdth
565841,22/04/2121,-78297045.09,n hn,gdsdth
565841,23/04/2121,-78299225.43,fgh,gdsdth
565841,24/04/2121,-78301405.76,fgh,gdsdth
565841,25/04/2121,-78303586.10,fgh,gdsdth
565841,26/04/2121,-78305766.44,fgh,gdsdth
565841,27/04/2121,-78307946.77,fgh,gdsdth
565841,28/04/2121,-78310127.11,fgh,gdsdth
565841,29/04/2121,-78312307.45,fdgh,gdsdth
565841,30/04/2121,-78314487.78,gdh,gdsdth
565841,1/05/2121,-78316668.12,gdf,gdsdth
